EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ;csop
85;1470521;312;134666;321;320;csop6
85;1476089;312;134667;321;320;csop6
85;1435094;312;134668;321;320;csop6
85;1476088;312;134669;321;320;csop6
85;1463674;312;134670;321;320;csop6
85;1454620;312;134671;321;320;csop6
85;1448192;312;134672;321;320;csop6
85;1454619;312;134673;321;320;csop6
85;1458083;312;134674;321;320;csop6
85;1477140;312;134675;321;320;csop6
85;1477139;312;134676;321;320;csop6
85;1461265;312;134677;321;320;csop6
85;1454618;312;134678;321;320;csop6
85;1448191;312;134679;321;320;csop6
85;1454617;312;134680;321;320;csop6
85;1462220;312;134681;321;320;csop6
85;1476087;312;134682;321;320;csop6
85;1470520;312;134683;321;320;csop6
85;1476086;312;134684;321;320;csop6
85;1435093;312;134685;321;320;csop6
85;1448190;312;134686;321;320;csop6
85;1450131;312;134687;321;320;csop6
85;1463673;312;134688;321;320;csop6
85;1463270;312;134689;321;320;csop6
85;1477138;312;134690;321;320;csop6
85;1458082;312;134691;321;320;csop6
85;1458081;312;134692;321;320;csop6
85;1459663;312;134693;321;320;csop6
85;1459662;312;134694;321;320;csop6
85;1463672;312;134695;321;320;csop6
85;1450130;312;134696;321;320;csop6
85;1423126;312;134697;321;320;csop6
85;1463269;312;134698;321;320;csop6
85;1471565;312;134699;321;320;csop6
85;1470519;312;134700;321;320;csop6
85;1471564;312;134701;321;320;csop6
85;1435092;312;134702;321;320;csop6
85;1460534;312;134703;321;320;csop6
85;1423125;312;134704;321;320;csop6
85;1460533;312;134705;321;320;csop6
85;1462219;312;134706;321;320;csop6
85;1459661;312;134707;321;320;csop6
85;1459660;312;134708;321;320;csop6
85;1458080;312;134709;321;320;csop6
85;1461264;312;134710;321;320;csop6
85;1423124;312;134711;321;320;csop6
85;1460532;312;134712;321;320;csop6
85;1463671;312;134713;321;320;csop6
85;1454616;312;134714;321;320;csop6
85;1448189;312;134715;321;320;csop6
85;1471563;312;134716;321;320;csop6
85;1470518;312;134717;321;320;csop6
85;1476085;312;134718;321;320;csop6
85;1435091;312;134719;321;320;csop6
85;1462218;312;134720;321;320;csop6
85;1450129;312;134721;321;320;csop6
85;1448188;312;134722;321;320;csop6
85;1463268;312;134723;321;320;csop6
85;1461263;312;134724;321;320;csop6
85;1477137;312;134725;321;320;csop6
85;1477136;312;134726;321;320;csop6
85;1461262;312;134727;321;320;csop6
85;1463267;312;134728;321;320;csop6
85;1448187;312;134729;321;320;csop6
85;1450128;312;134730;321;320;csop6
85;1462217;312;134731;321;320;csop6
85;1435090;312;134732;321;320;csop6
85;1476084;312;134733;321;320;csop6
85;1470517;312;134734;321;320;csop6
85;1471562;312;134735;321;320;csop6
85;1448186;312;134736;321;320;csop6
85;1454615;312;134737;321;320;csop6
85;1463670;312;134738;321;320;csop6
85;1460531;312;134739;321;320;csop6
85;1423123;312;134740;321;320;csop6
85;1461261;312;134741;321;320;csop6
85;1458079;312;134742;321;320;csop6
85;1459659;312;134743;321;320;csop6
85;1459658;312;134744;321;320;csop6
85;1462216;312;134745;321;320;csop6
85;1460530;312;134746;321;320;csop6
85;1423122;312;134747;321;320;csop6
85;1460529;312;134748;321;320;csop6
85;1435089;312;134749;321;320;csop6
85;1471561;312;134750;321;320;csop6
85;1470516;312;134751;321;320;csop6
85;1471560;312;134752;321;320;csop6
85;1463266;312;134753;321;320;csop6
85;1423121;312;134754;321;320;csop6
85;1450127;312;134755;321;320;csop6
85;1463669;312;134756;321;320;csop6
85;1459657;312;134757;321;320;csop6
85;1459656;312;134758;321;320;csop6
85;1458078;312;134759;321;320;csop6
85;1458077;312;134760;321;320;csop6
85;1423120;312;134761;321;320;csop6
85;1463265;312;134762;321;320;csop6
85;1463668;312;134763;321;320;csop6
85;1450126;312;134764;321;320;csop6
85;1448185;312;134765;321;320;csop6
85;1435088;312;134766;321;320;csop6
85;1476083;312;134767;321;320;csop6
85;1470515;312;134768;321;320;csop6
85;1476082;312;134769;321;320;csop6
85;1462215;312;134770;321;320;csop6
85;1454614;312;134771;321;320;csop6
85;1448184;312;134772;321;320;csop6
85;1454015;312;134773;321;320;csop6
85;1461260;312;134774;321;320;csop6
85;1477135;312;134775;321;320;csop6
85;1477134;312;134776;321;320;csop6
85;1458076;312;134777;321;320;csop6
85;1454014;312;134778;321;320;csop6
85;1448183;312;134779;321;320;csop6
85;1454013;312;134780;321;320;csop6
85;1463667;312;134781;321;320;csop6
85;1476081;312;134782;321;320;csop6
85;1435087;312;134783;321;320;csop6
85;1476080;312;134784;321;320;csop6
85;1470514;312;134785;321;320;csop6
85;1471559;312;134786;321;320;csop6
85;1463264;312;134787;321;320;csop6
85;1462214;312;134788;321;320;csop6
85;1450125;312;134789;321;320;csop6
85;1423119;312;134790;321;320;csop6
85;1461259;312;134791;321;320;csop6
85;1461258;312;134792;321;320;csop6
85;1459655;312;134793;321;320;csop6
85;1459654;312;134794;321;320;csop6
85;1462213;312;134795;321;320;csop6
85;1463263;312;134796;321;320;csop6
85;1423118;312;134797;321;320;csop6
85;1450124;312;134798;321;320;csop6
85;1471558;312;134799;321;320;csop6
85;1435086;312;134800;321;320;csop6
85;1471557;312;134801;321;320;csop6
85;1470513;312;134802;321;320;csop6
85;1460528;312;134803;321;320;csop6
85;1423117;312;134804;321;320;csop6
85;1460527;312;134805;321;320;csop6
85;1463666;312;134806;321;320;csop6
85;1459653;312;134807;321;320;csop6
85;1459652;312;134808;321;320;csop6
85;1461257;312;134809;321;320;csop6
85;1458075;312;134810;321;320;csop6
85;1477133;312;134811;321;320;csop6
85;1460526;312;134812;321;320;csop6
85;1462212;312;134813;321;320;csop6
85;1454012;312;134814;321;320;csop6
85;1448182;312;134815;321;320;csop6
85;1471556;312;134816;321;320;csop6
85;1435085;312;134817;321;320;csop6
85;1476079;312;134818;321;320;csop6
85;1470512;312;134819;321;320;csop6
85;1463665;312;134820;321;320;csop6
85;1463262;312;134821;321;320;csop6
85;1448181;312;134822;321;320;csop6
85;1450123;312;134823;321;320;csop6
85;1458074;312;134824;321;320;csop6
85;1477132;312;134825;321;320;csop6
85;1477131;312;134826;321;320;csop6
85;1458073;312;134827;321;320;csop6
85;1450122;312;134828;321;320;csop6
85;1448180;312;134829;321;320;csop6
85;1462847;312;134830;321;320;csop6
85;1463664;312;134831;321;320;csop6
85;1450121;312;134832;321;320;csop6
85;1476078;312;134833;321;320;csop6
85;1435084;312;134834;321;320;csop6
85;1471555;312;134835;321;320;csop6
85;1470511;312;134836;321;320;csop6
85;1454011;312;134837;321;320;csop6
85;1462211;312;134838;321;320;csop6
85;1460525;312;134839;321;320;csop6
85;1423116;312;134840;321;320;csop6
85;1458072;312;134841;321;320;csop6
85;1461256;312;134842;321;320;csop6
85;1459651;312;134843;321;320;csop6
85;1459650;312;134844;321;320;csop6
85;1463663;312;134845;321;320;csop6
85;1460524;312;134846;321;320;csop6
85;1423115;312;134847;321;320;csop6
85;1460523;312;134848;321;320;csop6
85;1470510;312;134849;321;320;csop6
85;1471554;312;134850;321;320;csop6
85;1435083;312;134851;321;320;csop6
85;1471553;312;134852;321;320;csop6
85;1450120;312;134853;321;320;csop6
85;1423114;312;134854;321;320;csop6
85;1462846;312;134855;321;320;csop6
85;1462210;312;134856;321;320;csop6
85;1450119;312;134857;321;320;csop6
85;1459649;312;134858;321;320;csop6
85;1461255;312;134859;321;320;csop6
85;1461254;312;134860;321;320;csop6
85;1477130;312;134861;321;320;csop6
85;1450118;312;134862;321;320;csop6
85;1462209;312;134863;321;320;csop6
85;1462845;312;134864;321;320;csop6
85;1448179;312;134865;321;320;csop6
85;1470509;312;134866;321;320;csop6
85;1476077;312;134867;321;320;csop6
85;1435082;312;134868;321;320;csop6
85;1476076;312;134869;321;320;csop6
85;1463662;312;134870;321;320;csop6
85;1454010;312;134871;321;320;csop6
85;1448178;312;134872;321;320;csop6
85;1454009;312;134873;321;320;csop6
85;1458071;312;134874;321;320;csop6
85;1477129;312;134875;321;320;csop6
85;1477128;312;134876;321;320;csop6
85;1461253;312;134877;321;320;csop6
85;1454008;312;134878;321;320;csop6
85;1448177;312;134879;321;320;csop6
85;1454007;312;134880;321;320;csop6
85;1462208;312;134881;321;320;csop6
85;1460522;312;134882;321;320;csop6
85;1470508;312;134883;321;320;csop6
85;1476075;312;134884;321;320;csop6
85;1435081;312;134885;321;320;csop6
85;1471552;312;134886;321;320;csop6
85;1450117;312;134887;321;320;csop6
85;1463661;312;134888;321;320;csop6
85;1462844;312;134889;321;320;csop6
85;1423113;312;134890;321;320;csop6
85;1458070;312;134891;321;320;csop6
85;1458069;312;134892;321;320;csop6
85;1459648;312;134893;321;320;csop6
85;1459647;312;134894;321;320;csop6
85;1463660;312;134895;321;320;csop6
85;1450116;312;134896;321;320;csop6
85;1423112;312;134897;321;320;csop6
85;1462843;312;134898;321;320;csop6
85;1471551;312;134899;321;320;csop6
85;1470507;312;134900;321;320;csop6
85;1471550;312;134901;321;320;csop6
85;1435080;312;134902;321;320;csop6
85;1476074;312;134903;321;320;csop6
85;1423111;312;134904;321;320;csop6
85;1460521;312;134905;321;320;csop6
85;1462207;312;134906;321;320;csop6
85;1454006;312;134907;321;320;csop6
85;1459646;312;134908;321;320;csop6
85;1458068;312;134909;321;320;csop6
85;1461252;312;134910;321;320;csop6
85;1477127;312;134911;321;320;csop6
85;1460520;312;134912;321;320;csop6
85;1463659;312;134913;321;320;csop6
85;1454005;312;134914;321;320;csop6
85;1448176;312;134915;321;320;csop6
85;1471549;312;134916;321;320;csop6
85;1470506;312;134917;321;320;csop6
85;1476073;312;134918;321;320;csop6
85;1435079;312;134919;321;320;csop6
85;1462206;312;134920;321;320;csop6
85;1450115;312;134921;321;320;csop6
85;1448175;312;134922;321;320;csop6
85;1462842;312;134923;321;320;csop6
85;1461251;312;134924;321;320;csop6
85;1477126;312;134925;321;320;csop6
85;1477125;312;134926;321;320;csop6
85;1461250;312;134927;321;320;csop6
85;1461249;312;134928;321;320;csop6
85;1448174;312;134929;321;320;csop6
85;1450114;312;134930;321;320;csop6
85;1462205;312;134931;321;320;csop6
85;1462841;312;134932;321;320;csop6
85;1476072;312;134933;321;320;csop6
85;1470505;312;134934;321;320;csop6
85;1471548;312;134935;321;320;csop6
85;1435078;312;134936;321;320;csop6
85;1454004;312;134937;321;320;csop6
85;1463658;312;134938;321;320;csop6
85;1460519;312;134939;321;320;csop6
85;1423110;312;134940;321;320;csop6
85;1461248;312;134941;321;320;csop6
85;1458067;312;134942;321;320;csop6
85;1459645;312;134943;321;320;csop6
85;1459644;312;134944;321;320;csop6
85;1462204;312;134945;321;320;csop6
85;1460518;312;134946;321;320;csop6
85;1423109;312;134947;321;320;csop6
85;1460517;312;134948;321;320;csop6
85;1435077;312;134949;321;320;csop6
85;1471547;312;134950;321;320;csop6
85;1470504;312;134951;321;320;csop6
85;1471546;312;134952;321;320;csop6
85;1435076;312;134953;321;320;csop6
85;1423108;312;134954;321;320;csop6
85;1450113;312;134955;321;320;csop6
85;1463657;312;134956;321;320;csop6
85;1462840;312;134957;321;320;csop6
85;1459643;312;134958;321;320;csop6
85;1458066;312;134959;321;320;csop6
85;1458065;312;134960;321;320;csop6
85;1477124;312;134961;321;320;csop6
85;1462839;312;134962;321;320;csop6
85;1463656;312;134963;321;320;csop6
85;1450112;312;134964;321;320;csop6
85;1447897;312;134965;321;320;csop6
85;1435075;312;134966;321;320;csop6
85;1476071;312;134967;321;320;csop6
85;1470503;312;134968;321;320;csop6
85;1476070;312;134969;321;320;csop6
85;1461789;312;134970;321;320;csop6
85;1454003;312;134971;321;320;csop6
85;1447896;312;134972;321;320;csop6
85;1454002;312;134973;321;320;csop6
85;1461788;312;134974;321;320;csop6
85;1477123;312;134975;321;320;csop6
85;1477122;312;134976;321;320;csop6
85;1458064;312;134977;321;320;csop6
85;1461247;312;134978;321;320;csop6
85;1447895;312;134979;321;320;csop6
85;1454001;312;134980;321;320;csop6
85;1463655;312;134981;321;320;csop6
85;1460516;312;134982;321;320;csop6
85;1435074;312;134983;321;320;csop6
85;1476069;312;134984;321;320;csop6
85;1470502;312;134985;321;320;csop6
85;1471545;312;134986;321;320;csop6
85;1462838;312;134987;321;320;csop6
85;1461787;312;134988;321;320;csop6
85;1450111;312;134989;321;320;csop6
85;1423107;312;134990;321;320;csop6
85;1461246;312;134991;321;320;csop6
85;1461245;312;134992;321;320;csop6
85;1459642;312;134993;321;320;csop6
85;1459641;312;134994;321;320;csop6
85;1461786;312;134995;321;320;csop6
85;1462837;312;134996;321;320;csop6
85;1423106;312;134997;321;320;csop6
85;1450110;312;134998;321;320;csop6
85;1461785;312;134999;321;320;csop6
85;1435073;312;135000;321;320;csop6
85;1471544;312;135001;321;320;csop6
85;1470501;312;135002;321;320;csop6
85;1476068;312;135003;321;320;csop6
85;1423105;312;135004;321;320;csop6
85;1460515;312;135005;321;320;csop6
85;1463654;312;135006;321;320;csop6
85;1454000;312;135007;321;320;csop6
85;1459640;312;135008;321;320;csop6
85;1461244;312;135009;321;320;csop6
85;1457143;312;135010;321;320;csop6
85;1477121;312;135011;321;320;csop6
85;1460514;312;135012;321;320;csop6
85;1461784;312;135013;321;320;csop6
85;1453999;312;135014;321;320;csop6
85;1447894;312;135015;321;320;csop6
85;1471543;312;135016;321;320;csop6
85;1435072;312;135017;321;320;csop6
85;1476067;312;135018;321;320;csop6
85;1470500;312;135019;321;320;csop6
85;1476066;312;135020;321;320;csop6
85;1462836;312;135021;321;320;csop6
85;1447893;312;135022;321;320;csop6
85;1450109;312;135023;321;320;csop6
85;1463653;312;135024;321;320;csop6
85;1477120;312;135025;321;320;csop6
85;1477119;312;135026;321;320;csop6
85;1457142;312;135027;321;320;csop6
85;1457141;312;135028;321;320;csop6
85;1447892;312;135029;321;320;csop6
85;1462835;312;135030;321;320;csop6
85;1463652;312;135031;321;320;csop6
85;1450108;312;135032;321;320;csop6
85;1476065;312;135033;321;320;csop6
85;1435071;312;135034;321;320;csop6
85;1440138;313;135035;324;361;csop6
85;1451067;313;135036;324;361;csop6
85;1441097;313;135037;324;361;csop6
85;1433647;313;135038;324;361;csop6
85;1446263;313;135039;324;361;csop6
85;1438717;313;135040;324;361;csop6
85;1438083;313;135041;324;361;csop6
85;1434695;313;135042;324;361;csop6
85;1432143;313;135043;324;361;csop6
85;1432142;313;135044;324;361;csop6
85;1438082;313;135045;324;361;csop6
85;1446262;313;135046;324;361;csop6
85;1438716;313;135047;324;361;csop6
85;1446261;313;135048;324;361;csop6
85;1432696;313;135049;324;361;csop6
85;1440137;313;135050;324;361;csop6
85;1445433;313;135051;324;361;csop6
85;1440136;313;135052;324;361;csop6
85;1451066;313;135053;324;361;csop6
85;1438715;313;135054;324;361;csop6
85;1442327;313;135055;324;361;csop6
85;1433646;313;135056;324;361;csop6
85;1436021;313;135057;324;361;csop6
85;1432141;313;135058;324;361;csop6
85;1434694;313;135059;324;361;csop6
85;1434693;313;135060;324;361;csop6
85;1452066;313;135061;324;361;csop6
85;1436020;313;135062;324;361;csop6
85;1433645;313;135063;324;361;csop6
85;1442326;313;135064;324;361;csop6
85;1444063;313;135065;324;361;csop6
85;1451065;313;135066;324;361;csop6
85;1449370;313;135067;324;361;csop6
85;1445432;313;135068;324;361;csop6
85;1448495;313;135069;324;361;csop6
85;1451064;313;135070;324;361;csop6
85;1441096;313;135071;324;361;csop6
85;1444062;313;135072;324;361;csop6
85;1441095;313;135073;324;361;csop6
85;1432695;313;135074;324;361;csop6
85;1452065;313;135075;324;361;csop6
85;1452064;313;135076;324;361;csop6
85;1434692;313;135077;324;361;csop6
85;1438081;313;135078;324;361;csop6
85;1444061;313;135079;324;361;csop6
85;1441094;313;135080;324;361;csop6
85;1433644;313;135081;324;361;csop6
85;1446260;313;135082;324;361;csop6
85;1451063;313;135083;324;361;csop6
85;1448494;313;135084;324;361;csop6
85;1445431;313;135085;324;361;csop6
85;1440135;313;135086;324;361;csop6
85;1436019;313;135087;324;361;csop6
85;1432694;313;135088;324;361;csop6
85;1442325;313;135089;324;361;csop6
85;1438714;313;135090;324;361;csop6
85;1436018;313;135091;324;361;csop6
85;1438080;313;135092;324;361;csop6
85;1432140;313;135093;324;361;csop6
85;1432139;313;135094;324;361;csop6
85;1438079;313;135095;324;361;csop6
85;1436017;313;135096;324;361;csop6
85;1438713;313;135097;324;361;csop6
85;1442324;313;135098;324;361;csop6
85;1432693;313;135099;324;361;csop6
85;1451062;313;135100;324;361;csop6
85;1440134;313;135101;324;361;csop6
85;1445430;313;135102;324;361;csop6
85;1448493;313;135103;324;361;csop6
85;1438712;313;135104;324;361;csop6
85;1446259;313;135105;324;361;csop6
85;1433643;313;135106;324;361;csop6
85;1441093;313;135107;324;361;csop6
85;1432138;313;135108;324;361;csop6
85;1438078;313;135109;324;361;csop6
85;1434691;313;135110;324;361;csop6
85;1452063;313;135111;324;361;csop6
85;1446258;313;135112;324;361;csop6
85;1432692;313;135113;324;361;csop6
85;1441092;313;135114;324;361;csop6
85;1444060;313;135115;324;361;csop6
85;1441091;313;135116;324;361;csop6
85;1451061;313;135117;324;361;csop6
85;1448492;313;135118;324;361;csop6
85;1445429;313;135119;324;361;csop6
85;1448491;313;135120;324;361;csop6
85;1436016;313;135121;324;361;csop6
85;1444059;313;135122;324;361;csop6
85;1427969;313;135123;324;361;csop6
85;1433642;313;135124;324;361;csop6
85;1452062;313;135125;324;361;csop6
85;1452061;313;135126;324;361;csop6
85;1434690;313;135127;324;361;csop6
85;1434689;313;135128;324;361;csop6
85;1444058;313;135129;324;361;csop6
85;1436015;313;135130;324;361;csop6
85;1433641;313;135131;324;361;csop6
85;1427968;313;135132;324;361;csop6
85;1448490;313;135133;324;361;csop6
85;1451060;313;135134;324;361;csop6
85;1440133;313;135135;324;361;csop6
85;1445428;313;135136;324;361;csop6
85;1440132;313;135137;324;361;csop6
85;1432691;313;135138;324;361;csop6
85;1446257;313;135139;324;361;csop6
85;1438711;313;135140;324;361;csop6
85;1446256;313;135141;324;361;csop6
85;1438077;313;135142;324;361;csop6
85;1432137;313;135143;324;361;csop6
85;1432136;313;135144;324;361;csop6
85;1434688;313;135145;324;361;csop6
85;1427135;313;135146;324;361;csop6
85;1438710;313;135147;324;361;csop6
85;1427134;313;135148;324;361;csop6
85;1433640;313;135149;324;361;csop6
85;1440131;313;135150;324;361;csop6
85;1451059;313;135151;324;361;csop6
85;1440130;313;135152;324;361;csop6
85;1445427;313;135153;324;361;csop6
85;1438709;313;135154;324;361;csop6
85;1436014;313;135155;324;361;csop6
85;1432690;313;135156;324;361;csop6
85;1427967;313;135157;324;361;csop6
85;1432135;313;135158;324;361;csop6
85;1438076;313;135159;324;361;csop6
85;1438075;313;135160;324;361;csop6
85;1452060;313;135161;324;361;csop6
85;1452059;313;135162;324;361;csop6
85;1429141;313;135163;324;361;csop6
85;1436013;313;135164;324;361;csop6
85;1444057;313;135165;324;361;csop6
85;1427966;313;135166;324;361;csop6
85;1448489;313;135167;324;361;csop6
85;1451058;313;135168;324;361;csop6
85;1448488;313;135169;324;361;csop6
85;1445426;313;135170;324;361;csop6
85;1441090;313;135171;324;361;csop6
85;1444056;313;135172;324;361;csop6
85;1440583;313;135173;324;361;csop6
85;1433639;313;135174;324;361;csop6
85;1452058;313;135175;324;361;csop6
85;1452057;313;135176;324;361;csop6
85;1438074;313;135177;324;361;csop6
85;1434687;313;135178;324;361;csop6
85;1444055;313;135179;324;361;csop6
85;1440582;313;135180;324;361;csop6
85;1429140;313;135181;324;361;csop6
85;1427133;313;135182;324;361;csop6
85;1445425;313;135183;324;361;csop6
85;1448487;313;135184;324;361;csop6
85;1451057;313;135185;324;361;csop6
85;1440129;313;135186;324;361;csop6
85;1445424;313;135187;324;361;csop6
85;1433638;313;135188;324;361;csop6
85;1436012;313;135189;324;361;csop6
85;1438708;313;135190;324;361;csop6
85;1427965;313;135191;324;361;csop6
85;1434686;313;135192;324;361;csop6
85;1432134;313;135193;324;361;csop6
85;1432133;313;135194;324;361;csop6
85;1434685;313;135195;324;361;csop6
85;1427964;313;135196;324;361;csop6
85;1438707;313;135197;324;361;csop6
85;1436011;313;135198;324;361;csop6
85;1433315;313;135199;324;361;csop6
85;1445423;313;135200;324;361;csop6
85;1440128;313;135201;324;361;csop6
85;1451056;313;135202;324;361;csop6
85;1448486;313;135203;324;361;csop6
85;1438706;313;135204;324;361;csop6
85;1427132;313;135205;324;361;csop6
85;1429139;313;135206;324;361;csop6
85;1440581;313;135207;324;361;csop6
85;1444054;313;135208;324;361;csop6
85;1434684;313;135209;324;361;csop6
85;1438073;313;135210;324;361;csop6
85;1452056;313;135211;324;361;csop6
85;1452055;313;135212;324;361;csop6
85;1433314;313;135213;324;361;csop6
85;1440580;313;135214;324;361;csop6
85;1444053;313;135215;324;361;csop6
85;1440579;313;135216;324;361;csop6
85;1445422;313;135217;324;361;csop6
85;1448485;313;135218;324;361;csop6
85;1451055;313;135219;324;361;csop6
85;1448484;313;135220;324;361;csop6
85;1427963;313;135221;324;361;csop6
85;1444052;313;135222;324;361;csop6
85;1436010;313;135223;324;361;csop6
85;1429138;313;135224;324;361;csop6
85;1452054;313;135225;324;361;csop6
85;1452053;313;135226;324;361;csop6
85;1438072;313;135227;324;361;csop6
85;1438071;313;135228;324;361;csop6
85;1444051;313;135229;324;361;csop6
85;1427962;313;135230;324;361;csop6
85;1429137;313;135231;324;361;csop6
85;1436009;313;135232;324;361;csop6
85;1438705;313;135233;324;361;csop6
85;1445421;313;135234;324;361;csop6
85;1440127;313;135235;324;361;csop6
85;1451054;313;135236;324;361;csop6
85;1440126;313;135237;324;361;csop6
85;1433313;313;135238;324;361;csop6
85;1427131;313;135239;324;361;csop6
85;1438704;313;135240;324;361;csop6
85;1427130;313;135241;324;361;csop6
85;1434683;313;135242;324;361;csop6
85;1432132;313;135243;324;361;csop6
85;1432131;313;135244;324;361;csop6
85;1438070;313;135245;324;361;csop6
85;1427129;313;135246;324;361;csop6
85;1438703;313;135247;324;361;csop6
85;1427128;313;135248;324;361;csop6
85;1429136;313;135249;324;361;csop6
85;1440125;313;135250;324;361;csop6
85;1445420;313;135251;324;361;csop6
85;1440124;313;135252;324;361;csop6
85;1451053;313;135253;324;361;csop6
85;1438702;313;135254;324;361;csop6
85;1427961;313;135255;324;361;csop6
85;1433312;313;135256;324;361;csop6
85;1436008;313;135257;324;361;csop6
85;1444050;313;135258;324;361;csop6
85;1434682;313;135259;324;361;csop6
85;1434681;313;135260;324;361;csop6
85;1452052;313;135261;324;361;csop6
85;1452051;313;135262;324;361;csop6
85;1433311;313;135263;324;361;csop6
85;1427960;313;135264;324;361;csop6
85;1444049;313;135265;324;361;csop6
85;1436007;313;135266;324;361;csop6
85;1448483;313;135267;324;361;csop6
85;1445419;313;135268;324;361;csop6
85;1448482;313;135269;324;361;csop6
85;1451052;313;135270;324;361;csop6
85;1440578;313;135271;324;361;csop6
85;1444048;313;135272;324;361;csop6
85;1440577;313;135273;324;361;csop6
85;1429135;313;135274;324;361;csop6
85;1452050;313;135275;324;361;csop6
85;1452049;313;135276;324;361;csop6
85;1434680;313;135277;324;361;csop6
85;1438069;313;135278;324;361;csop6
85;1432130;313;135279;324;361;csop6
85;1440576;313;135280;324;361;csop6
85;1433310;313;135281;324;361;csop6
85;1427127;313;135282;324;361;csop6
85;1438701;313;135283;324;361;csop6
85;1448481;313;135284;324;361;csop6
85;1445418;313;135285;324;361;csop6
85;1439295;313;135286;324;361;csop6
85;1451051;313;135287;324;361;csop6
85;1429134;313;135288;324;361;csop6
85;1427959;313;135289;324;361;csop6
85;1438700;313;135290;324;361;csop6
85;1436006;313;135291;324;361;csop6
85;1438068;313;135292;324;361;csop6
85;1432129;313;135293;324;361;csop6
85;1432128;313;135294;324;361;csop6
85;1438067;313;135295;324;361;csop6
85;1436005;313;135296;324;361;csop6
85;1438699;313;135297;324;361;csop6
85;1427958;313;135298;324;361;csop6
85;1429133;313;135299;324;361;csop6
85;1451050;313;135300;324;361;csop6
85;1439294;313;135301;324;361;csop6
85;1445417;313;135302;324;361;csop6
85;1448480;313;135303;324;361;csop6
85;1451049;313;135304;324;361;csop6
85;1427126;313;135305;324;361;csop6
85;1433309;313;135306;324;361;csop6
85;1440575;313;135307;324;361;csop6
85;1444047;313;135308;324;361;csop6
85;1438066;313;135309;324;361;csop6
85;1434679;313;135310;324;361;csop6
85;1452048;313;135311;324;361;csop6
85;1452047;313;135312;324;361;csop6
85;1429132;313;135313;324;361;csop6
85;1440574;313;135314;324;361;csop6
85;1444046;313;135315;324;361;csop6
85;1440573;313;135316;324;361;csop6
85;1451048;313;135317;324;361;csop6
85;1448479;313;135318;324;361;csop6
85;1445416;313;135319;324;361;csop6
85;1448478;313;135320;324;361;csop6
85;1436004;313;135321;324;361;csop6
85;1444045;313;135322;324;361;csop6
85;1427957;313;135323;324;361;csop6
85;1433308;313;135324;324;361;csop6
85;1436003;313;135325;324;361;csop6
85;1452046;313;135326;324;361;csop6
85;1434678;313;135327;324;361;csop6
85;1434677;313;135328;324;361;csop6
85;1432127;313;135329;324;361;csop6
85;1436002;313;135330;324;361;csop6
85;1433307;313;135331;324;361;csop6
85;1427956;313;135332;324;361;csop6
85;1438698;313;135333;324;361;csop6
85;1451047;313;135334;324;361;csop6
85;1439293;313;135335;324;361;csop6
85;1445415;313;135336;324;361;csop6
85;1439292;313;135337;324;361;csop6
85;1429131;313;135338;324;361;csop6
85;1427125;313;135339;324;361;csop6
85;1438605;313;135340;324;361;csop6
85;1427124;313;135341;324;361;csop6
85;1438065;313;135342;324;361;csop6
85;1432126;313;135343;324;361;csop6
85;1432125;313;135344;324;361;csop6
85;1434676;313;135345;324;361;csop6
85;1427123;313;135346;324;361;csop6
85;1438604;313;135347;324;361;csop6
85;1427122;313;135348;324;361;csop6
85;1433306;313;135349;324;361;csop6
85;1440572;313;135350;324;361;csop6
85;1451046;313;135351;324;361;csop6
85;1439291;313;135352;324;361;csop6
85;1445414;313;135353;324;361;csop6
85;1448477;313;135354;324;361;csop6
85;1436001;313;135355;324;361;csop6
85;1429130;313;135356;324;361;csop6
85;1427955;313;135357;324;361;csop6
85;1444044;313;135358;324;361;csop6
85;1438064;313;135359;324;361;csop6
85;1438063;313;135360;324;361;csop6
85;1452045;313;135361;324;361;csop6
85;1452044;313;135362;324;361;csop6
85;1428945;313;135363;324;361;csop6
85;1436000;313;135364;324;361;csop6
85;1444043;313;135365;324;361;csop6
85;1427954;313;135366;324;361;csop6
85;1448476;313;135367;324;361;csop6
85;1451045;313;135368;324;361;csop6
85;1448475;313;135369;324;361;csop6
85;1445091;313;135370;324;361;csop6
85;1440571;313;135371;324;361;csop6
85;1444042;313;135372;324;361;csop6
85;1440570;313;135373;324;361;csop6
85;1433305;313;135374;324;361;csop6
85;1427121;313;135375;324;361;csop6
85;1452043;313;135376;324;361;csop6
85;1438062;313;135377;324;361;csop6
85;1434675;313;135378;324;361;csop6
85;1432124;313;135379;324;361;csop6
85;1440569;313;135380;324;361;csop6
85;1428944;313;135381;324;361;csop6
85;1427120;313;135382;324;361;csop6
85;1438603;313;135383;324;361;csop6
85;1448474;313;135384;324;361;csop6
85;1451044;313;135385;324;361;csop6
85;1439290;313;135386;324;361;csop6
85;1445090;313;135387;324;361;csop6
85;1433304;313;135388;324;361;csop6
85;1435999;313;135389;324;361;csop6
85;1438602;313;135390;324;361;csop6
85;1427953;313;135391;324;361;csop6
85;1434674;313;135392;324;361;csop6
85;1432123;313;135393;324;361;csop6
85;1432122;313;135394;324;361;csop6
85;1434673;313;135395;324;361;csop6
85;1434672;313;135396;324;361;csop6
85;1438601;313;135397;324;361;csop6
85;1435998;313;135398;324;361;csop6
85;1433303;313;135399;324;361;csop6
